bam_prefix	stanfordUUID	aliquot_id	Case_UUID	Case_ID
STAD-8246817A-8A76-4010-AFE7-991C772B2B77-X039-S10-L116-B1-T2-P099	8246817A-8A76-4010-AFE7-991C772B2B77	TCGA-BR-A452-01A-41-A644-42	722a3067-2b68-442f-a333-540ab085af32	TCGA-BR-A452-01A-41-A644-42
LUAD-84B38240-83D1-4303-89B6-FD624E2F8EB8-X035-S05-L009-B1-T1-P093	84B38240-83D1-4303-89B6-FD624E2F8EB8	TCGA-93-A4JQ-01A-22-A646-42	7093024b-cf56-4783-b973-b72573ed7f2b	TCGA-93-A4JQ-01A-22-A646-42
LUAD-84B38240-83D1-4303-89B6-FD624E2F8EB8-X035-S05-L010-B1-T2-P098	84B38240-83D1-4303-89B6-FD624E2F8EB8	TCGA-93-A4JQ-01A-22-A646-42	7093024b-cf56-4783-b973-b72573ed7f2b	TCGA-93-A4JQ-01A-22-A646-42
BRCA-852B450B-EBCC-4DD0-BB5A-FBF238C7BD89-X019-S02-L050-B1-T1-P041	852B450B-EBCC-4DD0-BB5A-FBF238C7BD89	TCGA-C8-A12O-01A-31-A615-42	83f26720-007c-42c9-a7de-7484bf8afa89	TCGA-C8-A12O-01A-31-A615-42
BRCA-852B450B-EBCC-4DD0-BB5A-FBF238C7BD89-X019-S02-L051-B1-T2-P044	852B450B-EBCC-4DD0-BB5A-FBF238C7BD89	TCGA-C8-A12O-01A-31-A615-42	83f26720-007c-42c9-a7de-7484bf8afa89	TCGA-C8-A12O-01A-31-A615-42
HNSC-855DA2A7-03B9-4E59-BDFE-F1D86395FC26-X030-S12-L047-B1-T1-P072	855DA2A7-03B9-4E59-BDFE-F1D86395FC26	TCGA-BA-A8YP-01A-31-A645-42	a2d42990-747c-4618-88dd-e2dece8e566f	TCGA-BA-A8YP-01A-31-A645-42
HNSC-855DA2A7-03B9-4E59-BDFE-F1D86395FC26-X030-S12-L048-B1-T2-P070	855DA2A7-03B9-4E59-BDFE-F1D86395FC26	TCGA-BA-A8YP-01A-31-A645-42	a2d42990-747c-4618-88dd-e2dece8e566f	TCGA-BA-A8YP-01A-31-A645-42
LIHC-855E9254-23F8-426E-9A20-D4A42A2662EA-X032-S07-L082-B1-T1-P070	855E9254-23F8-426E-9A20-D4A42A2662EA	TCGA-CC-A123-01A-22-A645-42	e2f6d3aa-b817-4193-a550-8e53265aa336	TCGA-CC-A123-01A-22-A645-42
LIHC-855E9254-23F8-426E-9A20-D4A42A2662EA-X032-S07-L083-B1-T2-P082	855E9254-23F8-426E-9A20-D4A42A2662EA	TCGA-CC-A123-01A-22-A645-42	e2f6d3aa-b817-4193-a550-8e53265aa336	TCGA-CC-A123-01A-22-A645-42
BRCA-85C6EA5B-FA06-416B-9D98-80339B9B03DC-X005-S04-L007-B1-T1-P015	85C6EA5B-FA06-416B-9D98-80339B9B03DC	TCGA-A2-A0ET-01A-11-A615-42	96f23d8a-be0f-4925-ba00-805dc293414c	TCGA-A2-A0ET-01A-11-A615-42
THCA-8681469D-66FB-4E67-9AD9-BEAE596F7BF5-X041-S06-L011-B1-T1-P085	8681469D-66FB-4E67-9AD9-BEAE596F7BF5	TCGA-BJ-A0ZA-01A-31-A645-42	4c513413-263e-4c7b-b997-7b688c47b698	TCGA-BJ-A0ZA-01A-31-A645-42
THCA-8681469D-66FB-4E67-9AD9-BEAE596F7BF5-X041-S06-L012-B1-T2-P117	8681469D-66FB-4E67-9AD9-BEAE596F7BF5	TCGA-BJ-A0ZA-01A-31-A645-42	4c513413-263e-4c7b-b997-7b688c47b698	TCGA-BJ-A0ZA-01A-31-A645-42
BRCA-86DA5538-752C-4F30-A411-0970F65BD115-X012-S07-L038-B1-T2-P030	86DA5538-752C-4F30-A411-0970F65BD115	TCGA-AO-A12D-01A-31-A615-42	2fe854b4-bac9-4801-9a1c-ee99388e8082	TCGA-AO-A12D-01A-31-A615-42
BRCA-86DA5538-752C-4F30-A411-0970F65BD115-X012-S07-L037-B1-T1-PMRG	86DA5538-752C-4F30-A411-0970F65BD115	TCGA-AO-A12D-01A-31-A615-42	2fe854b4-bac9-4801-9a1c-ee99388e8082	TCGA-AO-A12D-01A-31-A615-42
BRCA-873F57F9-5F1E-4B78-AE1A-65C9C6B487CE-X022-S07-L059-B1-T1-P050	873F57F9-5F1E-4B78-AE1A-65C9C6B487CE	TCGA-AO-A03N-01B-31-A615-42	9435447e-d65f-408b-863b-6576b1d652dd	TCGA-AO-A03N-01B-31-A615-42
BRCA-873F57F9-5F1E-4B78-AE1A-65C9C6B487CE-X022-S07-L060-B1-T2-P047	873F57F9-5F1E-4B78-AE1A-65C9C6B487CE	TCGA-AO-A03N-01B-31-A615-42	9435447e-d65f-408b-863b-6576b1d652dd	TCGA-AO-A03N-01B-31-A615-42
BRCA-8762FC8D-91FC-42B8-B74D-141298970EFC-X001-S03-L005-B1-T1-P004	8762FC8D-91FC-42B8-B74D-141298970EFC	TCGA-A8-A06N-01A-31-A602-42	3a711140-1b89-4611-9992-3861e3d0e01a	TCGA-A8-A06N-01A-31-A602-42
BRCA-8762FC8D-91FC-42B8-B74D-141298970EFC-X001-S03-L006-B1-T2-P004	8762FC8D-91FC-42B8-B74D-141298970EFC	TCGA-A8-A06N-01A-31-A602-42	3a711140-1b89-4611-9992-3861e3d0e01a	TCGA-A8-A06N-01A-31-A602-42
KIRP-8AF1A570-9364-41E5-A8A3-E4DD24FAEEA6-X017-S02-L003-B1-T1-P044	8AF1A570-9364-41E5-A8A3-E4DD24FAEEA6	TCGA-P4-A5ED-01B-21-A615-42	104604c8-2cb5-4538-b964-dbff3b6bc19f	TCGA-P4-A5ED-01B-21-A615-42
KIRP-8AF1A570-9364-41E5-A8A3-E4DD24FAEEA6-X017-S02-L004-B1-T2-PMRG	8AF1A570-9364-41E5-A8A3-E4DD24FAEEA6	TCGA-P4-A5ED-01B-21-A615-42	104604c8-2cb5-4538-b964-dbff3b6bc19f	TCGA-P4-A5ED-01B-21-A615-42
KIRC-8B2A2833-6735-4555-941D-BAEFE9248C9E-X003-S04-L025-B1-T1-P003	8B2A2833-6735-4555-941D-BAEFE9248C9E	TCGA-3Z-A93Z-01A-31-A602-42	2b1dea0a-6d55-4fdd-9c1c-0d9fbe03bd78	TCGA-3Z-A93Z-01A-31-A602-42
KIRC-8B2A2833-6735-4555-941D-BAEFE9248C9E-X003-S04-L026-B1-T2-P003	8B2A2833-6735-4555-941D-BAEFE9248C9E	TCGA-3Z-A93Z-01A-31-A602-42	2b1dea0a-6d55-4fdd-9c1c-0d9fbe03bd78	TCGA-3Z-A93Z-01A-31-A602-42
LUAD-8B7E9FCA-C6CF-45A8-8A9B-646198BB6495-X032-S03-L074-B1-T1-P070	8B7E9FCA-C6CF-45A8-8A9B-646198BB6495	TCGA-MP-A4TE-01A-12-A646-42	bebd0025-74e2-451b-93b3-86f82df43573	TCGA-MP-A4TE-01A-12-A646-42
LUAD-8B7E9FCA-C6CF-45A8-8A9B-646198BB6495-X032-S03-L075-B1-T2-P082	8B7E9FCA-C6CF-45A8-8A9B-646198BB6495	TCGA-MP-A4TE-01A-12-A646-42	bebd0025-74e2-451b-93b3-86f82df43573	TCGA-MP-A4TE-01A-12-A646-42
LUSC-8C8D4BD8-7F67-421F-BAB4-21D157B4F4AA-X032-S08-L084-B1-T1-P073	8C8D4BD8-7F67-421F-BAB4-21D157B4F4AA	TCGA-33-A4WN-01A-31-A644-42	7fa49ecb-74a2-42cb-9bc9-1cbbfdde0d28	TCGA-33-A4WN-01A-31-A644-42
LUSC-8C8D4BD8-7F67-421F-BAB4-21D157B4F4AA-X032-S08-L085-B1-T2-PMRG	8C8D4BD8-7F67-421F-BAB4-21D157B4F4AA	TCGA-33-A4WN-01A-31-A644-42	7fa49ecb-74a2-42cb-9bc9-1cbbfdde0d28	TCGA-33-A4WN-01A-31-A644-42
KIRP-8CAE0E7A-6D06-46BF-BC85-57E457CFBBDA-X008-S11-L021-B1-T1-P018	8CAE0E7A-6D06-46BF-BC85-57E457CFBBDA	TCGA-P4-A5EB-01A-31-A615-42	ac8cadda-c01e-4e8d-9557-38e0a36c3210	TCGA-P4-A5EB-01A-31-A615-42
KIRP-8CAE0E7A-6D06-46BF-BC85-57E457CFBBDA-X008-S11-L022-B1-T2-P030	8CAE0E7A-6D06-46BF-BC85-57E457CFBBDA	TCGA-P4-A5EB-01A-31-A615-42	ac8cadda-c01e-4e8d-9557-38e0a36c3210	TCGA-P4-A5EB-01A-31-A615-42
ESCA-8CD2B7FE-9FFB-4EA3-B17F-098AFE0CDA2A-X005-S10-L023-B1-T2-PMRG	8CD2B7FE-9FFB-4EA3-B17F-098AFE0CDA2A	TCGA-LN-A4MR-01A-31-A616-42	cc14603b-e32c-43f3-8218-b6ed7ee2ec18	TCGA-LN-A4MR-01A-31-A616-42
BRCA-8D1E6006-85CB-484A-8B5C-30766D90137B-X012-S03-L029-B1-T1-P024	8D1E6006-85CB-484A-8B5C-30766D90137B	TCGA-A2-A0EY-01A-32-A617-42	d67cd793-2931-429a-9084-2f3c4c8be7ad	TCGA-A2-A0EY-01A-32-A617-42
BRCA-8D1E6006-85CB-484A-8B5C-30766D90137B-X012-S03-L030-B1-T2-P026	8D1E6006-85CB-484A-8B5C-30766D90137B	TCGA-A2-A0EY-01A-32-A617-42	d67cd793-2931-429a-9084-2f3c4c8be7ad	TCGA-A2-A0EY-01A-32-A617-42
PRAD-8D256ADA-92B7-437E-8D09-4791A113D7C1-X024-S03-L007-B1-T1-P061	8D256ADA-92B7-437E-8D09-4791A113D7C1	TCGA-EJ-A8FN-01A-31-A645-42	ea770d22-2cba-465c-9555-e0877dcecb9f	TCGA-EJ-A8FN-01A-31-A645-42
PRAD-8D256ADA-92B7-437E-8D09-4791A113D7C1-X024-S03-L008-B1-T2-P069	8D256ADA-92B7-437E-8D09-4791A113D7C1	TCGA-EJ-A8FN-01A-31-A645-42	ea770d22-2cba-465c-9555-e0877dcecb9f	TCGA-EJ-A8FN-01A-31-A645-42
BRCA-8D51DE4E-9B6A-4C2D-BD11-5F66C2173002-X015-S06-L035-B1-T1-P035	8D51DE4E-9B6A-4C2D-BD11-5F66C2173002	TCGA-A2-A0YD-01A-31-A615-42	2c6adb12-380d-4710-a7e6-93d5a0e53289	TCGA-A2-A0YD-01A-31-A615-42
BRCA-8D51DE4E-9B6A-4C2D-BD11-5F66C2173002-X015-S06-L036-B1-T2-P036	8D51DE4E-9B6A-4C2D-BD11-5F66C2173002	TCGA-A2-A0YD-01A-31-A615-42	2c6adb12-380d-4710-a7e6-93d5a0e53289	TCGA-A2-A0YD-01A-31-A615-42
BRCA-8D66AC5D-CA8B-47FC-8C61-376A75AEB292-X019-S05-L056-B1-T1-P043	8D66AC5D-CA8B-47FC-8C61-376A75AEB292	TCGA-A2-A0T7-01A-31-A615-42	43d5632e-7272-4aad-9496-7f5a99671223	TCGA-A2-A0T7-01A-31-A615-42
BRCA-8D66AC5D-CA8B-47FC-8C61-376A75AEB292-X019-S05-L057-B1-T2-P038	8D66AC5D-CA8B-47FC-8C61-376A75AEB292	TCGA-A2-A0T7-01A-31-A615-42	43d5632e-7272-4aad-9496-7f5a99671223	TCGA-A2-A0T7-01A-31-A615-42
BRCA-8DB1A244-D21F-4A52-A70F-317C0CF8B4B7-X014-S11-L021-B1-T1-P033	8DB1A244-D21F-4A52-A70F-317C0CF8B4B7	TCGA-A2-A0EX-01A-31-A615-42	9d8702e1-1a36-4bca-85ab-5f11d58d7953	TCGA-A2-A0EX-01A-31-A615-42
BRCA-8DB1A244-D21F-4A52-A70F-317C0CF8B4B7-X014-S11-L022-B1-T2-P034	8DB1A244-D21F-4A52-A70F-317C0CF8B4B7	TCGA-A2-A0EX-01A-31-A615-42	9d8702e1-1a36-4bca-85ab-5f11d58d7953	TCGA-A2-A0EX-01A-31-A615-42
LUAD-8DD2E6E7-E560-47C9-8967-7F376B260524-X002-S02-L004-B1-T2-P005	8DD2E6E7-E560-47C9-8967-7F376B260524	TCGA-49-AARO-01A-22-A602-42	5202458b-c38a-47c0-a0ba-5f1a59a762a0	TCGA-49-AARO-01A-22-A602-42
LUAD-8DD2E6E7-E560-47C9-8967-7F376B260524-X002-S02-L003-B1-T1-PMRG	8DD2E6E7-E560-47C9-8967-7F376B260524	TCGA-49-AARO-01A-22-A602-42	5202458b-c38a-47c0-a0ba-5f1a59a762a0	TCGA-49-AARO-01A-22-A602-42
COAD-8E38B9F2-90FA-4DA8-A332-7F8B75AD6C4A-X023-S08-L087-B1-T1-P057	8E38B9F2-90FA-4DA8-A332-7F8B75AD6C4A	TCGA-A6-A566-01A-31-A616-42	790266bc-c252-43f4-85d1-1b06ee529cf8	TCGA-A6-A566-01A-31-A616-42
COAD-8E38B9F2-90FA-4DA8-A332-7F8B75AD6C4A-X023-S08-L088-B1-T2-P058	8E38B9F2-90FA-4DA8-A332-7F8B75AD6C4A	TCGA-A6-A566-01A-31-A616-42	790266bc-c252-43f4-85d1-1b06ee529cf8	TCGA-A6-A566-01A-31-A616-42
SKCM-8F708E04-2936-4E85-85C2-D1431003898B-X025-S11-L047-B1-T1-P062	8F708E04-2936-4E85-85C2-D1431003898B	TCGA-EB-A5SH-06A-31-A644-42	aa597e8b-7813-4837-b778-4dafe3b091bb	TCGA-EB-A5SH-06A-31-A644-42
SKCM-8F708E04-2936-4E85-85C2-D1431003898B-X025-S11-L048-B1-T2-P065	8F708E04-2936-4E85-85C2-D1431003898B	TCGA-EB-A5SH-06A-31-A644-42	aa597e8b-7813-4837-b778-4dafe3b091bb	TCGA-EB-A5SH-06A-31-A644-42
KIRP-90796CEF-ABF4-4134-B560-6BD9A7E78BA0-X007-S09-L071-B1-T1-P010	90796CEF-ABF4-4134-B560-6BD9A7E78BA0	TCGA-Q2-A5QZ-01A-31-A617-42	4a9a3a6d-090a-4c26-b16c-d65055f05628	TCGA-Q2-A5QZ-01A-31-A617-42
KIRP-90796CEF-ABF4-4134-B560-6BD9A7E78BA0-X007-S09-L072-B1-T2-P009	90796CEF-ABF4-4134-B560-6BD9A7E78BA0	TCGA-Q2-A5QZ-01A-31-A617-42	4a9a3a6d-090a-4c26-b16c-d65055f05628	TCGA-Q2-A5QZ-01A-31-A617-42
PRAD-90DF4FA1-85C0-4320-ADC5-9AFBAB6992D5-X038-S12-L095-B1-T1-P092	90DF4FA1-85C0-4320-ADC5-9AFBAB6992D5	TCGA-EJ-A46F-01A-11-A644-42	08f11bdd-d665-45ab-b1a2-5485d91922c2	TCGA-EJ-A46F-01A-11-A644-42
PRAD-90DF4FA1-85C0-4320-ADC5-9AFBAB6992D5-X038-S12-L096-B1-T2-P093	90DF4FA1-85C0-4320-ADC5-9AFBAB6992D5	TCGA-EJ-A46F-01A-11-A644-42	08f11bdd-d665-45ab-b1a2-5485d91922c2	TCGA-EJ-A46F-01A-11-A644-42
TGCT-915BF6AB-D5A9-44A6-8913-DE735A3A32CA-X041-S09-L017-B1-T1-P084	915BF6AB-D5A9-44A6-8913-DE735A3A32CA	TCGA-2G-AAFO-01A-21-A644-42	6a32e197-db90-4b3a-adc9-63b4c55d2cda	TCGA-2G-AAFO-01A-21-A644-42
TGCT-915BF6AB-D5A9-44A6-8913-DE735A3A32CA-X041-S09-L018-B1-T2-P085	915BF6AB-D5A9-44A6-8913-DE735A3A32CA	TCGA-2G-AAFO-01A-21-A644-42	6a32e197-db90-4b3a-adc9-63b4c55d2cda	TCGA-2G-AAFO-01A-21-A644-42
STAD-91C7155F-8187-4688-BEAB-C4179C786667-X029-S08-L015-B1-T1-P081	91C7155F-8187-4688-BEAB-C4179C786667	TCGA-D7-A4YX-01A-31-A644-42	2b4f014f-74e9-4dda-a1ad-abcbd124fc44	TCGA-D7-A4YX-01A-31-A644-42
STAD-91C7155F-8187-4688-BEAB-C4179C786667-X029-S08-L016-B1-T2-P074	91C7155F-8187-4688-BEAB-C4179C786667	TCGA-D7-A4YX-01A-31-A644-42	2b4f014f-74e9-4dda-a1ad-abcbd124fc44	TCGA-D7-A4YX-01A-31-A644-42
UCEC-939BD27B-C1F6-4C55-949E-511A1D916E28-X040-S04-L127-B1-T1-P098	939BD27B-C1F6-4C55-949E-511A1D916E28	TCGA-B5-A0K9-01A-31-A645-42	4485cc98-5d58-4eb4-8325-7d1a617b6461	TCGA-B5-A0K9-01A-31-A645-42
UCEC-939BD27B-C1F6-4C55-949E-511A1D916E28-X040-S04-L128-B1-T2-P101	939BD27B-C1F6-4C55-949E-511A1D916E28	TCGA-B5-A0K9-01A-31-A645-42	4485cc98-5d58-4eb4-8325-7d1a617b6461	TCGA-B5-A0K9-01A-31-A645-42
BRCA-94253529-096B-410E-88D2-80AA79361AD9-X015-S11-L044-B1-T1-P035	94253529-096B-410E-88D2-80AA79361AD9	TCGA-BH-A0C1-01A-21-A615-42	d10a4887-373b-4726-a61d-126f950e4a06	TCGA-BH-A0C1-01A-21-A615-42
BRCA-94AF19F0-1F2A-41EC-8CB6-96C76227811F-X013-S03-L053-B1-T1-P022	94AF19F0-1F2A-41EC-8CB6-96C76227811F	TCGA-BH-A0EE-01A-32-A617-42	ca76c6fc-ff30-4833-884d-3a94fe53ff17	TCGA-BH-A0EE-01A-32-A617-42
BRCA-94AF19F0-1F2A-41EC-8CB6-96C76227811F-X013-S03-L054-B1-T2-P027	94AF19F0-1F2A-41EC-8CB6-96C76227811F	TCGA-BH-A0EE-01A-32-A617-42	ca76c6fc-ff30-4833-884d-3a94fe53ff17	TCGA-BH-A0EE-01A-32-A617-42
STAD-96AC922D-69D3-4297-BCF5-7B37B160078B-X035-S12-L023-B1-T1-P098	96AC922D-69D3-4297-BCF5-7B37B160078B	TCGA-VQ-A91E-01A-11-A646-42	2e04b48c-0805-4965-8afa-c5fcd32993c5	TCGA-VQ-A91E-01A-11-A646-42
STAD-96AC922D-69D3-4297-BCF5-7B37B160078B-X035-S12-L024-B1-T2-P093	96AC922D-69D3-4297-BCF5-7B37B160078B	TCGA-VQ-A91E-01A-11-A646-42	2e04b48c-0805-4965-8afa-c5fcd32993c5	TCGA-VQ-A91E-01A-11-A646-42
KIRC-97AE56C6-2AA5-4B27-977E-204C9A68FB9C-X013-S02-L051-B1-T1-P023	97AE56C6-2AA5-4B27-977E-204C9A68FB9C	TCGA-CJ-5679-01A-21-A617-42	3fa6c93e-e7fe-402c-9526-c81411aa0920	TCGA-CJ-5679-01A-21-A617-42
KIRC-97AE56C6-2AA5-4B27-977E-204C9A68FB9C-X013-S02-L052-B1-T2-PMRG	97AE56C6-2AA5-4B27-977E-204C9A68FB9C	TCGA-CJ-5679-01A-21-A617-42	3fa6c93e-e7fe-402c-9526-c81411aa0920	TCGA-CJ-5679-01A-21-A617-42
GBMx-9976F952-23A5-431A-A431-01E544324A26-X022-S03-L052-B1-T1-P050	9976F952-23A5-431A-A431-01E544324A26	TCGA-81-5910-01A-11-A617-42	a63ce9ac-24a4-484e-8bcc-717cd7aa92df	TCGA-81-5910-01A-11-A617-42
GBMx-9976F952-23A5-431A-A431-01E544324A26-X022-S03-L053-B1-T2-P051	9976F952-23A5-431A-A431-01E544324A26	TCGA-81-5910-01A-11-A617-42	a63ce9ac-24a4-484e-8bcc-717cd7aa92df	TCGA-81-5910-01A-11-A617-42
GBMx-99D8A126-072F-4485-8D2D-6981505460C2-X017-S01-L001-B1-T1-P045	99D8A126-072F-4485-8D2D-6981505460C2	TCGA-RR-A6KB-01A-31-A615-42	6f1b1011-d7a4-4a05-b6ff-288183e7254b	TCGA-RR-A6KB-01A-31-A615-42
GBMx-99D8A126-072F-4485-8D2D-6981505460C2-X017-S01-L002-B1-T2-P042	99D8A126-072F-4485-8D2D-6981505460C2	TCGA-RR-A6KB-01A-31-A615-42	6f1b1011-d7a4-4a05-b6ff-288183e7254b	TCGA-RR-A6KB-01A-31-A615-42
LGGx-9A5916F6-43DA-40ED-A66A-7459EEBC8474-X018-S01-L025-B1-T1-P042	9A5916F6-43DA-40ED-A66A-7459EEBC8474	TCGA-P5-A72W-01A-31-A617-42	59012b43-ab0b-42c3-aed3-94e224a3dfa7	TCGA-P5-A72W-01A-31-A617-42
LGGx-9A5916F6-43DA-40ED-A66A-7459EEBC8474-X018-S01-L026-B1-T2-P044	9A5916F6-43DA-40ED-A66A-7459EEBC8474	TCGA-P5-A72W-01A-31-A617-42	59012b43-ab0b-42c3-aed3-94e224a3dfa7	TCGA-P5-A72W-01A-31-A617-42
LIHC-9A74F036-42C5-44E2-8181-63D2B7526D80-X028-S12-L122-B1-T1-P060	9A74F036-42C5-44E2-8181-63D2B7526D80	TCGA-BC-A10X-01A-31-A645-42	3dc48ea9-a3c6-437f-af5a-88feb300cc5f	TCGA-BC-A10X-01A-31-A645-42
LIHC-9A74F036-42C5-44E2-8181-63D2B7526D80-X028-S12-L123-B1-T2-P059	9A74F036-42C5-44E2-8181-63D2B7526D80	TCGA-BC-A10X-01A-31-A645-42	3dc48ea9-a3c6-437f-af5a-88feb300cc5f	TCGA-BC-A10X-01A-31-A645-42
KIRP-9B640802-873B-4B53-B626-566FFC002E91-X015-S08-L039-B1-T1-P035	9B640802-873B-4B53-B626-566FFC002E91	TCGA-GL-A9DC-01A-31-A617-42	12560466-52ca-4114-8c9b-4853599628f1	TCGA-GL-A9DC-01A-31-A617-42
KIRP-9B640802-873B-4B53-B626-566FFC002E91-X015-S08-L040-B1-T2-P034	9B640802-873B-4B53-B626-566FFC002E91	TCGA-GL-A9DC-01A-31-A617-42	12560466-52ca-4114-8c9b-4853599628f1	TCGA-GL-A9DC-01A-31-A617-42
LUAD-9B9C5C6D-1755-41CD-9BC1-BFBC5D383DE0-X001-S02-L003-B1-T1-P004	9B9C5C6D-1755-41CD-9BC1-BFBC5D383DE0	TCGA-73-A9RS-01A-22-A602-42	2a394996-809f-459f-a647-d209921ccbd2	TCGA-73-A9RS-01A-22-A602-42
LUAD-9B9C5C6D-1755-41CD-9BC1-BFBC5D383DE0-X001-S02-L004-B1-T2-P004	9B9C5C6D-1755-41CD-9BC1-BFBC5D383DE0	TCGA-73-A9RS-01A-22-A602-42	2a394996-809f-459f-a647-d209921ccbd2	TCGA-73-A9RS-01A-22-A602-42
LIHC-9CFCE167-AE10-47E5-8E18-947E06323052-X026-S02-L053-B1-T1-PMRG	9CFCE167-AE10-47E5-8E18-947E06323052	TCGA-BC-A10U-01A-31-A645-42	23103931-cc29-4f89-ae9c-79d53401ecea	TCGA-BC-A10U-01A-31-A645-42
LIHC-9CFCE167-AE10-47E5-8E18-947E06323052-X026-S02-L054-B1-T2-PMRG	9CFCE167-AE10-47E5-8E18-947E06323052	TCGA-BC-A10U-01A-31-A645-42	23103931-cc29-4f89-ae9c-79d53401ecea	TCGA-BC-A10U-01A-31-A645-42
UCEC-9D108B12-D50E-4280-AA1A-219BF0E1856D-X031-S01-L049-B1-T1-P076	9D108B12-D50E-4280-AA1A-219BF0E1856D	TCGA-B5-A0JT-01A-31-A645-42	d5f2bae1-7cd1-49bf-ae41-12d2aa44408e	TCGA-B5-A0JT-01A-31-A645-42
KIRP-9E89F1FA-31C6-46C4-B203-29DBB9F1B184-X016-S06-L057-B1-T1-P036	9E89F1FA-31C6-46C4-B203-29DBB9F1B184	TCGA-UZ-A9PL-01A-31-A617-42	e0c97b37-9834-4811-981e-dcb8982dba44	TCGA-UZ-A9PL-01A-31-A617-42
KIRP-9E89F1FA-31C6-46C4-B203-29DBB9F1B184-X016-S06-L058-B1-T2-P033	9E89F1FA-31C6-46C4-B203-29DBB9F1B184	TCGA-UZ-A9PL-01A-31-A617-42	e0c97b37-9834-4811-981e-dcb8982dba44	TCGA-UZ-A9PL-01A-31-A617-42
LUAD-A1ABC0B2-D7F8-45B5-B431-AE23B19B8DED-X031-S05-L056-B1-T1-P075	A1ABC0B2-D7F8-45B5-B431-AE23B19B8DED	TCGA-MP-A4TF-01A-22-A646-42	86dac334-f30e-438e-810a-8e45f69dbb7e	TCGA-MP-A4TF-01A-22-A646-42
LUAD-A1ABC0B2-D7F8-45B5-B431-AE23B19B8DED-X031-S05-L057-B1-T2-P071	A1ABC0B2-D7F8-45B5-B431-AE23B19B8DED	TCGA-MP-A4TF-01A-22-A646-42	86dac334-f30e-438e-810a-8e45f69dbb7e	TCGA-MP-A4TF-01A-22-A646-42
KIRP-A1F39D17-79BC-485B-80ED-5EBB531CA57C-X006-S12-L054-B1-T1-P013	A1F39D17-79BC-485B-80ED-5EBB531CA57C	TCGA-HE-A5NJ-01A-31-A616-42	8d28f586-3de5-4033-a9fd-4f67be406fb4	TCGA-HE-A5NJ-01A-31-A616-42
KIRP-A1F39D17-79BC-485B-80ED-5EBB531CA57C-X006-S12-L055-B1-T2-PMRG	A1F39D17-79BC-485B-80ED-5EBB531CA57C	TCGA-HE-A5NJ-01A-31-A616-42	8d28f586-3de5-4033-a9fd-4f67be406fb4	TCGA-HE-A5NJ-01A-31-A616-42
GBMx-A299027D-1362-4261-95BC-DD25B12F57C2-X020-S06-L011-B1-T1-P047	A299027D-1362-4261-95BC-DD25B12F57C2	TCGA-06-A6S1-01A-31-A616-42	e3953994-0299-4e04-9423-6153b142fb8e	TCGA-06-A6S1-01A-31-A616-42
GBMx-A299027D-1362-4261-95BC-DD25B12F57C2-X020-S06-L012-B1-T2-P053	A299027D-1362-4261-95BC-DD25B12F57C2	TCGA-06-A6S1-01A-31-A616-42	e3953994-0299-4e04-9423-6153b142fb8e	TCGA-06-A6S1-01A-31-A616-42
TGCT-A3208F24-8F24-43B5-99C5-E4A3CA68026C-X026-S11-L073-B1-T1-P068	A3208F24-8F24-43B5-99C5-E4A3CA68026C	TCGA-4K-AA1I-01A-31-A644-42	e08bddcd-8ea5-4994-af6a-9fe9b7c93da4	TCGA-4K-AA1I-01A-31-A644-42
TGCT-A3208F24-8F24-43B5-99C5-E4A3CA68026C-X026-S11-L074-B1-T2-P066	A3208F24-8F24-43B5-99C5-E4A3CA68026C	TCGA-4K-AA1I-01A-31-A644-42	e08bddcd-8ea5-4994-af6a-9fe9b7c93da4	TCGA-4K-AA1I-01A-31-A644-42
BRCA-A3A3CD8F-3497-4615-B288-14E6290DC441-X007-S02-L059-B1-T2-P010	A3A3CD8F-3497-4615-B288-14E6290DC441	TCGA-BH-A0B1-01A-31-A615-42	b4e4fea2-b802-4a86-923e-3fcbd3c708fe	TCGA-BH-A0B1-01A-31-A615-42
BRCA-A3A3CD8F-3497-4615-B288-14E6290DC441-X007-S02-L058-B1-T1-PMRG	A3A3CD8F-3497-4615-B288-14E6290DC441	TCGA-BH-A0B1-01A-31-A615-42	b4e4fea2-b802-4a86-923e-3fcbd3c708fe	TCGA-BH-A0B1-01A-31-A615-42
PRAD-A46AA022-8396-4DBE-9DB0-EF5D4D13EBFB-X040-S10-L138-B1-T1-P103	A46AA022-8396-4DBE-9DB0-EF5D4D13EBFB	TCGA-YL-A8SP-01B-22-A645-42	c506fae4-7c0a-4705-8e80-5bcc122a8a32	TCGA-YL-A8SP-01B-22-A645-42
PRAD-A46AA022-8396-4DBE-9DB0-EF5D4D13EBFB-X040-S10-L139-B1-T2-P104	A46AA022-8396-4DBE-9DB0-EF5D4D13EBFB	TCGA-YL-A8SP-01B-22-A645-42	c506fae4-7c0a-4705-8e80-5bcc122a8a32	TCGA-YL-A8SP-01B-22-A645-42
LIHC-A4C8EBCB-C1AD-43C3-96D3-17AC788E0C9E-X042-S04-L030-B1-T1-P086	A4C8EBCB-C1AD-43C3-96D3-17AC788E0C9E	TCGA-BC-A10W-01A-31-A645-42	39baf24a-4032-4c23-b3fe-2c50df1881f6	TCGA-BC-A10W-01A-31-A645-42
